f_1_name,f_2_name,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg
TJ Laramie,Darrick Minner,2020-09-19,0,-7.6200000000000045,-2.5400000000000205,-7.466119096509239,-1.14,-0.15000000000000002,0.3600000000000003,0.030000000000000027,-0.96,-0.38999999999999996,-0.26,-2.7
Journey Newson,Randy Costa,2020-09-19,0,-15.23999999999998,-10.159999999999997,5.330595482546201,-3.89,-0.14,-5.01,0.06000000000000005,0.56,0.16,-0.07,0.3
Irwin Rivera,Andre Ewell,2020-09-19,0,-20.319999999999993,-5.0800000000000125,-1.0677618069815153,-0.9200000000000004,0.03999999999999998,0.20000000000000018,0.05999999999999994,0.64,-0.59,-0.020000000000000018,-0.1
Jerome Rivera,Tyson Nam,2020-09-19,0,10.159999999999997,7.6200000000000045,-11.54277891854894,-0.6600000000000001,0.0,-2.3699999999999997,-0.14,0.0,0.0,-0.47,0.0
Angela Hill,Michelle Waterson-Gomez,2020-09-12,0,5.0800000000000125,0.0,0.9828884325804239,2.04,0.03999999999999998,0.75,0.12,-0.6299999999999999,-0.030000000000000027,0.030000000000000027,-0.39999999999999997
Ottman Azaitar,Khama Worthy,2020-09-12,1,-7.6200000000000045,-7.6200000000000045,-3.3511293634496937,0.25,-0.03999999999999998,-0.33999999999999986,0.06,0.0,0.0,0.43000000000000005,-0.7
Roxanne Modafferi,Andrea Lee,2020-09-12,1,0.0,2.5400000000000205,6.38466803559206,-1.27,-0.15000000000000002,1.79,-0.09999999999999998,-0.2999999999999998,-0.29000000000000004,-0.23000000000000004,-0.5
Ed Herman,Mike Rodriguez,2020-09-12,1,-12.699999999999989,-7.6200000000000045,8.156057494866527,-1.0399999999999996,-0.050000000000000044,-0.5300000000000002,0.010000000000000009,1.96,0.47,0.21999999999999997,1.0
Alan Patrick,King Green,2020-09-12,0,7.6200000000000045,2.539999999999992,3.143052703627653,-4.64,-0.13,-0.5999999999999996,-0.19,1.6799999999999997,-0.09999999999999998,-0.29,0.0
Kyle Nelson,Billy Quarantillo,2020-09-12,0,2.539999999999992,2.539999999999992,-2.3627652292950003,-3.8400000000000003,-0.09000000000000002,-1.25,0.11000000000000004,-0.29000000000000004,-0.009999999999999981,0.050000000000000044,-0.5
Sijara Eubanks,Julia Avila,2020-09-12,1,-2.539999999999992,-7.6200000000000045,3.0390143737166326,1.4899999999999998,0.010000000000000009,0.15000000000000036,0.019999999999999907,1.27,0.07,0.14,0.09999999999999998
Alexandr Romanov,Roque Martinez,2020-09-12,1,7.6200000000000045,10.159999999999997,-4.772073921971252,0.5,-0.020000000000000018,-2.7700000000000005,-0.020000000000000018,4.11,0.050000000000000044,-0.25,0.5
Brok Weaver,Jalin Turner,2020-09-12,0,-10.160000000000025,-7.6200000000000045,3.449691991786448,-1.0099999999999998,0.16000000000000003,-0.1900000000000004,0.050000000000000044,-0.34,-0.45000000000000007,-0.08999999999999997,-0.7000000000000001
Bryan Barberena,Anthony Ivy,2020-09-12,1,-5.0800000000000125,-5.0800000000000125,0.7255304585900078,2.8499999999999996,0.06,0.019999999999999574,-0.07,-4.5600000000000005,0.01999999999999999,-0.5,0.3
Justine Kish,Sabina Mazo,2020-09-12,0,-15.240000000000009,-5.0800000000000125,8.947296372347708,-1.5899999999999999,0.04999999999999999,0.2400000000000002,0.0,0.21999999999999997,-0.47000000000000003,-0.08999999999999997,-0.1
Augusto Sakai,Alistair Overeem,2020-09-05,0,-7.619999999999976,-2.539999999999992,-10.976043805612594,0.9299999999999997,-0.15000000000000002,1.3900000000000001,-0.08999999999999997,-1.19,-0.15000000000000002,-0.16999999999999993,-0.8
Ovince Saint Preux,Alonzo Menifield,2020-09-05,1,10.159999999999997,7.6200000000000045,4.528405201916499,-0.81,-0.06000000000000005,-0.48,-0.040000000000000036,0.6100000000000001,0.04999999999999999,-0.10999999999999999,0.3
Michel Pereira,Zelim Imadaev,2020-09-05,1,-7.6200000000000045,2.539999999999992,1.3032169746748785,1.37,0.15000000000000002,-0.02999999999999936,0.07,0.7300000000000001,0.020000000000000018,0.15000000000000002,0.6
Bartosz Fabinski,Andre Muniz,2020-09-05,0,-7.6200000000000045,-2.539999999999992,3.8138261464750123,0.1499999999999999,0.20000000000000007,-1.0,0.0,3.1199999999999997,0.21999999999999997,0.45000000000000007,-1.1
Ray Rodriguez,Brian Kelleher,2020-09-05,0,10.160000000000025,2.5400000000000205,-1.3086926762491444,-2.41,-0.13999999999999996,-0.6999999999999997,-0.14,-0.26,0.09000000000000002,-0.15999999999999998,-0.7
Montana De La Rosa,Viviane Araujo,2020-09-05,0,0.0,7.6200000000000045,-8.232717316906228,-0.94,-0.09999999999999998,-1.44,-0.10000000000000003,0.13000000000000012,-0.09999999999999998,-0.06999999999999995,0.20000000000000007
Cole Smith,Hunter Azure,2020-09-05,0,-5.079999999999984,7.6200000000000045,2.90759753593429,-2.1399999999999997,-0.18000000000000005,-0.1200000000000001,-0.08999999999999997,-0.30000000000000004,-0.010000000000000009,-0.22000000000000003,0.3999999999999999
Aleksandar Rakic,Anthony Smith,2020-08-29,1,5.0800000000000125,0.0,-3.5318275154004084,0.94,0.010000000000000009,-2.18,0.07,0.2,-0.010000000000000009,0.35,-0.5
Robbie Lawler,Neil Magny,2020-08-29,0,-15.23999999999998,-10.159999999999997,5.371663244353179,0.4500000000000002,0.009999999999999953,2.23,0.07999999999999996,-1.52,0.25,0.09999999999999998,-0.3
Ji Yeon Kim,Alexa Grasso,2020-08-29,0,15.240000000000009,5.0800000000000125,3.80835044490075,1.2599999999999998,-0.04999999999999999,1.7000000000000002,-0.019999999999999907,-0.4,-0.35,-0.040000000000000036,-0.6
Bill Algeo,Ricardo Lamas,2020-08-29,0,5.079999999999984,10.159999999999997,-7.052703627652292,2.75,0.040000000000000036,1.5099999999999998,-0.09999999999999998,-0.81,0.16999999999999998,0.09000000000000002,-0.8
Impa Kasanganay,Maki Pitolo,2020-08-29,1,0.0,2.539999999999992,-3.1485284052019153,0.8600000000000003,0.03999999999999998,-0.27,0.029999999999999916,-0.4900000000000002,0.05999999999999994,0.16000000000000003,-0.6000000000000001
Alessio Di Chirico,Zak Cummings,2020-08-29,0,-2.539999999999992,0.0,-5.360711841204655,0.3599999999999999,0.040000000000000036,0.5299999999999998,0.05999999999999994,0.84,0.10999999999999999,0.16999999999999993,-0.6
Austin Springer,Alex Caceres,2020-08-29,0,-5.079999999999984,-5.0800000000000125,1.1088295687885008,-0.6699999999999999,0.07999999999999996,0.06000000000000005,-0.21000000000000002,2.83,-0.28,0.36,0.10000000000000009
Sean Brady,Christian Aguilera,2020-08-29,1,0.0,2.5400000000000205,-0.9965776865160834,1.54,0.16000000000000003,-1.27,0.10999999999999999,3.58,0.51,0.26,0.8
Polyana Viana,Emily Whitmire,2020-08-29,1,10.159999999999997,0.0,-1.0595482546201218,0.31999999999999984,0.09000000000000002,-0.23999999999999977,-0.020000000000000018,-1.23,-0.33,-0.36999999999999994,1.0
Hannah Cifers,Mallory Martin,2020-08-29,0,-2.5400000000000205,-7.6200000000000045,1.593429158110883,0.5700000000000003,-0.03999999999999998,-1.25,-0.030000000000000027,-2.0199999999999996,0.5700000000000001,0.39,0.0
Frankie Edgar,Pedro Munhoz,2020-08-22,1,7.6200000000000045,0.0,4.89253935660507,-1.6099999999999999,-0.009999999999999953,-3.47,0.09999999999999998,1.81,0.15,-0.16999999999999993,-0.2
Mike Rodriguez,Marcin Prachnio,2020-08-22,1,22.860000000000014,2.539999999999992,-0.3750855578370995,-1.17,-0.010000000000000009,1.0900000000000003,-0.13000000000000006,-0.14,-0.2,-0.16000000000000003,0.0
Joe Solecki,Austin Hubbard,2020-08-22,1,-2.539999999999992,-2.5400000000000205,-1.6810403832991092,-2.0,0.11000000000000004,-2.2499999999999996,-0.050000000000000044,0.43000000000000016,0.19999999999999996,-0.54,1.2999999999999998
Mariya Agapova,Shana Dobson,2020-08-22,0,-2.539999999999992,0.0,-8.021902806297057,1.0899999999999999,0.17000000000000004,-1.58,0.020000000000000018,-0.2899999999999999,0.16000000000000003,0.31,0.8
Dwight Grant,Daniel Rodriguez,2020-08-22,0,5.079999999999984,0.0,2.294318959616703,-3.91,-0.13,-2.74,0.030000000000000027,0.09999999999999998,0.5,0.020000000000000018,-0.1
Mizuki,Amanda Lemos,2020-08-22,0,0.0,-2.539999999999992,-7.244353182751539,1.7000000000000002,-0.030000000000000027,1.6400000000000006,0.03999999999999998,-0.27,-0.31,0.17000000000000004,-0.7
Jordan Wright,Ike Villanueva,2020-08-22,1,10.160000000000025,2.5400000000000205,-7.507186858316221,0.4399999999999995,0.18000000000000005,-1.21,-0.04999999999999999,1.4899999999999998,-0.04999999999999999,0.0,0.4
Carlton Minus,Matthew Semelsberger,2020-08-22,0,0.0,-7.619999999999976,-0.4216290212183438,-0.27,-0.019999999999999962,0.7299999999999995,-0.040000000000000036,-1.01,-0.57,0.12999999999999995,-0.4
Daniel Cormier,Stipe Miocic,2020-08-15,0,-20.319999999999993,-12.699999999999989,3.4168377823408633,-0.41999999999999993,0.0,-1.0899999999999999,0.020000000000000018,0.09000000000000008,0.09999999999999998,0.15000000000000002,0.4
Sean O'Malley,Marlon Vera,2020-08-15,0,5.079999999999984,7.6200000000000045,-1.8918548939082847,1.8000000000000007,0.13,-1.94,0.08999999999999997,-0.23999999999999996,0.02999999999999997,-0.10999999999999999,-0.6000000000000001
Junior Dos Santos,Jairzinho Rozenstruik,2020-08-15,0,-2.539999999999992,5.079999999999984,4.128678986995212,1.0100000000000002,-0.010000000000000009,0.7000000000000002,0.040000000000000036,0.3,0.5,0.09000000000000008,0.1
Daniel Pineda,Herbert Burns,2020-08-15,1,-10.159999999999997,-5.079999999999984,2.491444216290212,0.99,0.13,-1.9100000000000001,0.040000000000000036,-1.52,-0.10000000000000003,-0.12,-0.30000000000000004
John Dodson,Merab Dvalishvili,2020-08-15,0,-5.0800000000000125,-7.619999999999976,6.288843258042441,-1.2199999999999998,-0.009999999999999953,0.7800000000000002,0.06999999999999995,-5.26,-0.06999999999999995,0.05999999999999994,-0.3
Vinc Pichel,Jim Miller,2020-08-15,1,2.539999999999992,5.0800000000000125,0.7665982203969861,0.8599999999999999,0.040000000000000036,-0.26000000000000023,-0.020000000000000018,1.01,0.06,-0.15999999999999998,-1.5
Felice Herrig,Virna Jandiroba,2020-08-15,0,2.539999999999992,2.539999999999992,3.696098562628343,1.5699999999999998,-0.03999999999999998,2.3300000000000005,-0.07000000000000006,-2.05,-0.10999999999999999,0.030000000000000027,-0.5999999999999999
Danny Chavez,TJ Brown,2020-08-15,1,-12.699999999999989,-2.539999999999992,3.1895961670088937,-0.5100000000000002,-0.06,0.94,0.010000000000000009,-1.4600000000000002,0.030000000000000027,0.51,-1.3
Livinha Souza,Ashley Yoder,2020-08-15,1,-15.23999999999998,-10.159999999999997,-3.389459274469541,-1.67,0.06,-0.5299999999999998,0.09000000000000008,1.45,0.18,-0.26,0.7999999999999999
Chris Daukaus,Parker Porter,2020-08-15,1,2.539999999999992,7.6200000000000045,-4.42710472279261,-0.5,0.0,-1.6800000000000006,0.040000000000000036,-1.35,-0.26,0.33999999999999997,-0.5
Tony Kelley,Kai Kamaka III,2020-08-15,0,2.5400000000000205,5.079999999999984,7.956194387405883,0.14999999999999947,-0.12,-0.8200000000000003,-0.11000000000000004,-1.51,-0.53,-0.030000000000000027,1.2
Derrick Lewis,Aleksei Oleinik,2020-08-08,1,-2.539999999999992,2.539999999999992,-7.635865845311429,-0.8799999999999999,0.0,-1.0099999999999998,-0.06,-1.29,-0.21000000000000002,0.14,-1.9
Omari Akhmedov,Chris Weidman,2020-08-08,0,-12.700000000000017,-5.0800000000000125,-3.3182751540041053,-0.13999999999999968,-0.10999999999999999,-0.5300000000000002,0.040000000000000036,-0.69,0.030000000000000027,-0.06999999999999995,-0.6000000000000001
Darren Stewart,Maki Pitolo,2020-08-08,1,-2.539999999999992,5.079999999999984,-0.098562628336758,-1.0499999999999998,0.010000000000000009,-0.6400000000000001,-0.07000000000000006,-0.4900000000000002,-0.07,0.17000000000000004,-0.7000000000000001
Yana Santos,Julija Stoliarenko,2020-08-08,1,5.0800000000000125,-2.5400000000000205,3.405886379192335,1.67,0.18999999999999995,-1.33,0.06,0.0,0.26999999999999996,-0.030000000000000027,-1.2999999999999998
Scott Holtzman,Beneil Dariush,2020-08-08,0,-7.6200000000000045,-2.5400000000000205,5.598904859685145,0.5800000000000001,-0.020000000000000018,1.0300000000000002,-0.019999999999999907,-0.33000000000000007,0.18000000000000005,-0.1499999999999999,-0.6000000000000001
Tim Means,Laureano Staropoli,2020-08-08,1,10.159999999999997,2.5400000000000205,9.021218343600275,1.73,0.14999999999999997,-0.08000000000000007,0.05999999999999994,0.30999999999999994,0.14,0.16000000000000003,0.2
Kevin Holland,Joaquin Buckley,2020-08-08,1,12.700000000000017,12.699999999999989,1.472963723477072,0.6200000000000001,0.13,0.10999999999999988,-0.07999999999999996,-0.6399999999999999,-0.09000000000000002,-0.13,0.5
Alexander Munoz,Nasrat Haqparast,2020-08-08,0,0.0,-2.5400000000000205,5.481177275838469,-2.66,-0.030000000000000027,-1.2699999999999996,-0.07999999999999996,2.66,0.2,0.14,0.0
Andrew Sanchez,Wellington Turman,2020-08-08,1,5.0800000000000125,2.539999999999992,8.287474332648873,1.0699999999999998,-0.08000000000000002,0.9299999999999997,0.04999999999999999,0.9999999999999998,0.15999999999999998,0.5800000000000001,-0.8
Gavin Tucker,Justin Jaynes,2020-08-08,1,-5.0800000000000125,-2.5400000000000205,3.1485284052019153,0.9500000000000002,0.0,-1.1500000000000004,-0.050000000000000044,2.38,0.03999999999999998,0.33,0.3999999999999999
Youssef Zalal,Peter Barrett,2020-08-08,1,-2.539999999999992,0.0,-10.069815195071868,-1.4,-0.10999999999999999,-2.5300000000000002,0.22000000000000003,0.4500000000000002,0.09,-0.10999999999999999,1.3
Ali AlQaisi,Irwin Rivera,2020-08-08,0,2.539999999999992,0.0,-1.6043805612594113,-0.9299999999999997,-0.020000000000000018,-3.1000000000000005,-0.009999999999999898,2.5,0.12999999999999998,-0.09999999999999998,1.0
Edmen Shahbazyan,Derek Brunson,2020-08-01,0,-7.6200000000000045,2.5400000000000205,-13.878165639972618,0.5499999999999998,0.010000000000000009,0.8200000000000003,-0.010000000000000009,-1.7100000000000002,0.02999999999999997,-0.18999999999999995,-0.19999999999999996
Joanne Wood,Jennifer Maia,2020-08-01,0,2.539999999999992,5.079999999999984,2.7871321013004753,2.75,0.13,0.3700000000000001,-0.040000000000000036,1.1,0.28,0.0,0.19999999999999998
Randy Brown,Vicente Luque,2020-08-01,0,7.6200000000000045,10.159999999999997,1.388090349075977,-0.41000000000000014,-0.030000000000000027,-1.8900000000000001,0.020000000000000018,-0.18000000000000005,-0.13999999999999996,0.15000000000000002,-0.19999999999999996
King Green,Lando Vannata,2020-08-01,1,0.0,2.5400000000000205,5.511293634496923,1.9400000000000004,0.08000000000000002,-1.1600000000000001,0.07999999999999996,0.09000000000000008,0.07,0.05999999999999994,0.0
Jonathan Martinez,Frankie Saenz,2020-08-01,1,10.160000000000025,5.0800000000000125,-13.686516084873375,0.5000000000000004,0.020000000000000018,0.5899999999999999,0.040000000000000036,-1.3599999999999999,0.03999999999999998,0.07000000000000006,0.0
Johnny Munoz,Nate Maness,2020-08-01,0,-2.539999999999992,-2.5400000000000205,-1.642710472279262,-0.7000000000000002,-0.14,-1.2199999999999998,0.13000000000000006,1.7199999999999998,-0.5,-0.35000000000000003,1.1
Jamall Emmers,Vince Cachero,2020-08-01,1,15.240000000000009,10.160000000000025,0.29021218343600097,1.8099999999999996,0.03999999999999998,-2.59,0.13999999999999996,2.59,0.53,0.6300000000000001,-0.2
Robert Whittaker,Darren Till,2020-07-25,1,-2.5400000000000205,0.0,2.012320328542092,2.09,-0.030000000000000027,0.04999999999999982,0.029999999999999916,0.17999999999999994,-0.08000000000000002,0.13,0.0
Mauricio Rua,Rogerio Nogueira,2020-07-25,1,2.539999999999992,-2.5400000000000205,-5.481177275838462,1.1399999999999997,0.15000000000000002,0.4500000000000002,-0.04999999999999993,1.3699999999999997,0.03999999999999998,-0.13,-0.10000000000000009
Fabricio Werdum,Alexander Gustafsson,2020-07-25,1,-5.079999999999984,-2.5400000000000205,9.46201232032854,-0.4400000000000004,0.12,-0.8899999999999997,0.040000000000000036,0.21999999999999997,-0.08000000000000002,-0.52,0.7999999999999999
Marina Rodriguez,Carla Esparza,2020-07-25,0,5.079999999999984,12.699999999999989,0.4490075290896627,2.32,0.07,0.13999999999999968,0.010000000000000009,-3.01,0.14,0.14,0.0
Paul Craig,Gadzhimurad Antigulov,2020-07-25,1,15.23999999999998,10.159999999999997,-0.7967145790554397,0.41999999999999993,-0.10000000000000003,-1.17,0.02999999999999997,-3.6500000000000004,-0.18,0.35,-0.09999999999999987
Peter Sobotta,Alex Oliveira,2020-07-25,0,-2.539999999999992,2.539999999999992,1.1115674195756284,-0.8500000000000001,-0.10999999999999999,0.3500000000000001,0.11999999999999994,-0.8200000000000001,-0.06,0.14,-0.09999999999999998
Khamzat Chimaev,Rhys McKee,2020-07-25,1,-7.6200000000000045,0.0,1.3607118412046546,-0.7000000000000002,0.14,-4.17,0.050000000000000044,5.32,0.58,0.4,1.4
Jai Herbert,Francisco Trinaldo,2020-07-25,0,17.78,10.159999999999997,-9.719370294318956,0.06000000000000005,-0.040000000000000036,0.6699999999999999,-0.07999999999999996,-0.56,-0.21,0.06000000000000005,-0.5
Tom Aspinall,Jake Collier,2020-07-25,1,0.0,5.0800000000000125,-4.459958932238191,1.83,0.23000000000000004,-1.46,0.06000000000000005,1.9100000000000001,0.47000000000000003,0.32999999999999996,0.7000000000000001
Movsar Evloev,Mike Grundy,2020-07-25,1,0.0,0.0,-7.107460643394933,1.8200000000000003,0.019999999999999962,-1.6500000000000004,0.04999999999999993,0.7200000000000006,0.24,0.10999999999999999,-0.2
Raphael Pessoa,Tanner Boser,2020-07-25,0,7.6200000000000045,2.539999999999992,2.39835728952772,-2.66,-0.27,0.43000000000000016,-0.14999999999999997,0.0,0.0,0.31000000000000005,0.0
Bethe Correia,Pannie Kianzad,2020-07-25,0,-5.079999999999984,-5.0800000000000125,8.462696783025322,-0.5099999999999998,-0.06,0.8399999999999999,0.050000000000000044,-0.019999999999999962,-0.15000000000000002,0.19999999999999996,-0.1
Ramazan Emeev,Niklas Stolze,2020-07-25,1,5.079999999999984,-7.619999999999976,5.601642710472277,0.4099999999999997,-0.02999999999999997,-0.10999999999999988,0.16000000000000003,1.71,-0.71,0.10999999999999999,0.0
Nathaniel Wood,John Castaneda,2020-07-25,1,-5.0800000000000125,0.0,-1.3880903490759735,0.6899999999999995,0.0,-0.8200000000000003,0.0,-0.1399999999999999,0.10999999999999999,-0.020000000000000018,0.4
Deiveson Figueiredo,Joseph Benavidez,2020-07-18,1,7.6200000000000045,2.539999999999992,-3.3812457221081473,-0.9500000000000002,0.19,0.7600000000000002,-0.12,0.20000000000000018,0.040000000000000036,-0.050000000000000044,0.6
Jack Hermansson,Kelvin Gastelum,2020-07-18,1,15.240000000000009,10.159999999999997,3.3702943189596155,1.5000000000000004,0.030000000000000027,0.20000000000000018,-0.009999999999999898,0.43999999999999995,-0.06,0.20000000000000007,0.30000000000000004
Rafael Fiziev,Marc Diakiese,2020-07-18,1,-5.079999999999984,-5.0800000000000125,0.030116358658453635,2.17,0.12,2.1699999999999995,-0.020000000000000018,-2.29,0.27999999999999997,0.24,0.0
Ariane da Silva,Luana Carolina,2020-07-18,1,-5.079999999999984,0.0,-0.6269678302532498,-0.6000000000000005,-0.10000000000000003,0.9400000000000004,-0.010000000000000009,0.16999999999999998,0.010000000000000009,0.0,-0.3
Askar Askarov,Alexandre Pantoja,2020-07-18,1,0.0,2.539999999999992,-2.4832306639288184,-1.33,0.040000000000000036,-1.08,0.07999999999999996,-0.18999999999999995,-0.22999999999999998,-0.029999999999999916,-0.6
Roman Dolidze,Khadis Ibragimov,2020-07-18,1,-5.0800000000000125,-2.539999999999992,6.847364818617386,-0.3599999999999999,-0.08000000000000002,-0.5499999999999998,0.010000000000000009,0.18999999999999995,0.13,-0.48000000000000004,0.39999999999999997
Nad Narimani,Grant Dawson,2020-07-18,0,-5.079999999999984,-5.0800000000000125,6.85557837097878,0.18999999999999995,-0.09000000000000002,0.8599999999999999,0.13999999999999996,-1.6600000000000001,0.019999999999999962,0.039999999999999925,-1.4
Joe Duffy,Joel Alvarez,2020-07-18,0,-10.160000000000025,-12.699999999999989,5.034907597535934,-1.85,-0.2,0.75,0.010000000000000009,0.78,0.33,0.18,-0.40000000000000013
Montel Jackson,Brett Johns,2020-07-18,0,10.159999999999997,7.6200000000000045,-0.17248459958932116,0.16000000000000014,0.030000000000000027,-2.44,0.06999999999999995,-2.21,0.14,0.09000000000000008,-0.7
Amir Albazi,Malcolm Gordon,2020-07-18,1,-7.6200000000000045,-5.0800000000000125,-3.441478439425051,-0.029999999999999805,-0.12,1.88,0.15999999999999998,-0.54,-0.09999999999999998,0.36,-0.6
Arman Tsarukyan,Davi Ramos,2020-07-18,1,5.079999999999984,2.5400000000000205,-9.932922655715263,1.21,0.13,-1.64,-0.020000000000000018,1.3099999999999998,-0.030000000000000027,-0.07999999999999996,-0.5
Carlos Felipe,Serghei Spivac,2020-07-18,0,-7.6200000000000045,-7.6200000000000045,0.032854209445584814,1.31,-0.019999999999999962,1.3699999999999992,-0.020000000000000018,-3.82,-0.59,0.08999999999999997,-0.5
Calvin Kattar,Dan Ige,2020-07-15,1,2.539999999999992,10.159999999999997,3.362080766598222,0.81,-0.08000000000000002,2.9899999999999998,-0.020000000000000018,-0.5900000000000001,0.02999999999999997,0.20999999999999996,-0.1
Tim Elliott,Ryan Benoit,2020-07-15,1,-5.0800000000000125,5.0800000000000125,2.6694045174537955,0.6299999999999999,0.03999999999999998,-0.6499999999999999,-0.019999999999999907,3.33,0.23,-0.13,0.7000000000000001
Cody Stamann,Jimmie Rivera,2020-07-15,0,-10.159999999999997,5.079999999999984,-0.3641341546885677,0.29000000000000004,0.06,0.010000000000000231,0.0,1.29,0.09999999999999998,-0.16000000000000003,-0.1
Molly McCann,Taila Santos,2020-07-15,0,-15.240000000000009,-5.079999999999984,3.134839151266256,1.8900000000000001,0.010000000000000009,2.0100000000000002,0.040000000000000036,-0.21999999999999997,-0.4,-0.48,-0.6000000000000001
Abdul Razak Alhassan,Mounir Lazzez,2020-07-15,0,-7.6200000000000045,-7.619999999999976,2.2642026009582494,-3.85,-0.06000000000000005,-1.4100000000000001,0.010000000000000009,-0.9600000000000001,-0.23999999999999994,-0.19999999999999996,0.2
Khamzat Chimaev,John Phillips,2020-07-15,1,0.0,7.6200000000000045,-8.892539356605067,2.29,0.2,-1.0500000000000003,0.030000000000000027,5.32,0.58,0.8,1.4
Lerone Murphy,Ricardo Ramos,2020-07-15,1,2.539999999999992,0.0,4.027378507871319,1.4299999999999997,0.15000000000000002,-1.3200000000000003,0.05999999999999994,-1.3099999999999998,-0.029999999999999916,-0.23000000000000004,-0.5
Andreas Michailidis,Modestas Bukauskas,2020-07-15,0,0.0,-7.6200000000000045,5.566050650239561,-0.2400000000000002,0.08000000000000002,-0.29000000000000004,-0.06,0.8900000000000001,-0.39,-0.31999999999999995,-0.1
Jared Gordon,Chris Fishgold,2020-07-15,1,0.0,2.539999999999992,3.748117727583846,3.5600000000000005,0.21000000000000002,1.4100000000000001,0.09000000000000002,-0.6799999999999999,-0.12,0.15999999999999998,-1.3
Diana Belbita,Liana Jojua,2020-07-15,0,15.240000000000009,7.6200000000000045,-1.2648870636550313,4.03,0.10999999999999999,1.2299999999999995,-0.030000000000000027,-0.85,-0.040000000000000036,0.14,-1.3
Aaron Phillips,Jack Shore,2020-07-15,0,0.0,2.539999999999992,5.505817932922657,-2.09,-0.04999999999999993,1.35,-0.13000000000000006,-2.3600000000000003,0.10999999999999999,-0.3,0.0
Jorge Masvidal,Kamaru Usman,2020-07-11,0,-5.079999999999984,-2.539999999999992,2.491444216290212,-0.11000000000000032,-0.040000000000000036,0.3799999999999999,0.08999999999999997,-1.4100000000000001,0.14999999999999997,-0.17000000000000004,0.19999999999999998
Alexander Volkanovski,Max Holloway,2020-07-11,1,5.0800000000000125,-12.700000000000017,3.178644763860369,-0.9199999999999999,0.08999999999999997,-1.3000000000000003,0.0,1.4,-0.19,-0.13,-0.09999999999999998
Petr Yan,Jose Aldo,2020-07-11,1,-7.6200000000000045,0.0,-6.425735797399046,1.5100000000000002,0.08000000000000002,0.43000000000000016,-0.010000000000000009,1.23,-0.020000000000000018,-0.06000000000000005,0.0
Jessica Andrade,Rose Namajunas,2020-07-11,0,-7.6200000000000045,-10.159999999999997,0.7611225188227237,2.87,0.07,2.2,-0.08999999999999997,0.6300000000000001,0.06000000000000005,0.13,0.0
Paige VanZant,Amanda Ribas,2020-07-11,0,-2.539999999999992,0.0,-0.5804243668720055,-0.9099999999999997,0.13,-0.6699999999999999,-0.18,-0.7799999999999998,-0.19,-0.4799999999999999,0.4
Volkan Oezdemir,Jiri Prochazka,2020-07-11,0,-12.699999999999989,-2.539999999999992,3.0691307323750863,-0.6200000000000001,-0.07000000000000006,-1.4799999999999995,0.10000000000000003,0.010000000000000009,-0.31,0.12,-0.1
Muslim Salikhov,Elizeu Zaleski dos Santos,2020-07-11,1,-7.619999999999976,0.0,2.5051334702258714,-0.79,0.08000000000000002,-0.6000000000000001,0.06999999999999995,0.28,0.12,0.04999999999999993,-0.4
Makwan Amirkhani,Danny Henry,2020-07-11,1,-2.539999999999992,-5.079999999999984,-0.3121149897330575,-3.87,-0.07,-1.1800000000000002,0.010000000000000009,3.2199999999999998,0.09999999999999998,-0.15000000000000002,-1.1
Roman Bogatov,Leonardo Santos,2020-07-11,0,-5.0800000000000125,-10.159999999999997,-10.858316221765914,0.5100000000000002,-0.040000000000000036,1.0000000000000004,-0.10000000000000003,0.12,-0.16,-0.36,-0.2
Maxim Grishin,Marcin Tybura,2020-07-11,0,0.0,0.0,1.5222450376454475,-0.30000000000000027,0.040000000000000036,-0.9899999999999998,0.029999999999999916,-1.09,-0.17,-0.039999999999999925,-0.1
Zhalgas Zhumagulov,Raulian Paiva,2020-07-11,0,-7.6200000000000045,-10.159999999999997,7.132101300479121,1.1000000000000005,0.010000000000000009,0.8500000000000005,0.040000000000000036,0.65,-0.04000000000000001,-0.020000000000000018,0.0
Karol Rosa,Vanessa Melo,2020-07-11,1,5.0800000000000125,0.0,-6.75975359342916,1.9899999999999998,0.25000000000000006,-1.8499999999999996,-0.09999999999999998,1.08,0.48,0.010000000000000009,0.1
Martin Day,Davey Grant,2020-07-11,0,10.159999999999997,5.0800000000000125,-2.8966461327857616,-1.6099999999999999,0.0,-0.25,-0.010000000000000009,-0.22999999999999998,0.21999999999999997,0.0,0.3
Dan Hooker,Dustin Poirier,2020-06-27,0,7.6200000000000045,7.6200000000000045,-1.0677618069815225,-0.41999999999999993,-0.020000000000000018,0.3700000000000001,-0.030000000000000027,-0.46999999999999986,-0.019999999999999962,0.13,-0.6
Mickey Gall,Mike Perry,2020-06-27,0,7.6200000000000045,10.159999999999997,-0.3531827515400394,-0.8200000000000003,0.020000000000000018,-0.4400000000000004,-0.030000000000000027,0.33999999999999986,-0.08000000000000002,-0.41000000000000003,1.4000000000000001
Maurice Greene,Gian Villante,2020-06-27,1,10.159999999999997,10.159999999999997,-0.8788501026694036,-1.1,0.010000000000000009,-1.8599999999999999,-0.10000000000000003,-0.45,-0.23,-0.5599999999999999,0.4
