f_1_name,f_2_name,f_1_odds,f_2_odds,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg,delta_elo,delta_win_streak,delta_loss_streak,delta_win_rate_last_5,delta_ufc_win_rate,delta_ufc_fights,delta_rank,is_ranked_f1,is_ranked_f2,delta_win_rate_3y,delta_SlpM_3y,delta_SApM_3y,delta_TD_Def_3y
HyunSung Park,Tatsuro Taira,4.82,1.19,2025-08-02,0,-10.160000000000025,-0.0,4.229979466119097,0.5099999999999998,-0.13000000000000006,0.040000000000000036,0.11000000000000004,-2.07,-0.12,0.009999999999999953,0.5,-26.703278535828304,3,-1,0.19999999999999996,0.1428571428571429,-4,-17.0,0.0,1.0,-0.0,0.5099999999999998,0.040000000000000036,0.009999999999999953
Elves Brener,Esteban Ribovics,1.93,1.88,2025-08-02,0,7.6200000000000045,-0.0,-1.4182067077344307,-2.51,0.03999999999999998,0.03000000000000025,-0.040000000000000036,0.64,-0.5,0.09999999999999998,-0.2,-5.439644535167872,0,1,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,-2.509999999999999,0.03000000000000025,0.09999999999999998
Nora Cornolle,Karol Rosa,2.08,1.76,2025-08-02,0,-0.0,5.0800000000000125,5.065023956194391,-2.7399999999999998,-0.0,-2.24,0.07000000000000006,-0.8600000000000001,-0.37,-0.25,0.1,-1.879186890173969,1,-1,0.35,0.11363636363636365,-7,-2.0,1.0,1.0,-0.0,-2.7399999999999998,-2.24,-0.2499999999999999
Neil Magny,Elizeu Zaleski dos Santos,1.94,1.87,2025-08-02,1,17.78,10.159999999999997,-0.6433949349760439,-0.7600000000000002,0.050000000000000044,-1.12,-0.040000000000000036,1.38,0.19,-0.12,-0.10000000000000003,23.670147702863233,0,1,-0.19999999999999996,-0.0404411764705882,18,0.0,0.0,0.0,0.0,-0.7600000000000007,-1.12,-0.1200000000000001
Danny Silva,Kevin Vallejos,3.17,1.36,2025-08-02,0,2.539999999999992,-0.0,4.854209445585216,0.22999999999999954,0.06000000000000005,2.6899999999999995,0.040000000000000036,1.4,0.07999999999999996,-0.08999999999999997,0.2,17.32906817434946,1,0,-0.0,-0.0,1,-11.0,0.0,1.0,-0.0,0.22999999999999954,2.6899999999999995,-0.08999999999999997
Rinya Nakamura,Nathan Fletcher,1.77,2.06,2025-08-02,1,-5.0800000000000125,0.0,2.7843942505133477,-0.14000000000000012,-0.06999999999999995,-0.44000000000000017,0.06000000000000005,-0.79,0.43000000000000005,0.5,0.7,27.372229900145385,0,0,0.25,0.25,2,0.0,0.0,0.0,0.0,-0.14000000000000012,-0.44000000000000017,0.5
Rodolfo Vieira,Tresean Gore,1.72,2.13,2025-08-02,1,-5.0800000000000125,0.0,4.736481861738536,0.020000000000000018,0.050000000000000044,-2.7199999999999998,0.08999999999999997,0.9600000000000002,-0.5,-0.22999999999999998,-0.09999999999999998,42.25293927278676,0,0,0.19999999999999996,0.22499999999999998,3,0.0,0.0,0.0,0.0,0.020000000000000018,-2.7199999999999998,-0.22999999999999998
Nick Klein,Andrey Pulyaev,1.87,1.94,2025-08-02,0,-2.539999999999992,-7.6200000000000045,2.0068446269678297,-1.0900000000000003,0.010000000000000009,0.4700000000000002,-0.16000000000000003,5.52,0.18999999999999997,0.09999999999999998,1.9,0.021349583767914737,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,-1.0900000000000003,0.4700000000000002,0.09999999999999998
John Yannis,Austin Bashi,1.83,1.98,2025-08-02,0,-0.0,2.5400000000000205,7.230663928815879,1.81,0.020000000000000018,1.7300000000000004,0.14,-7.81,-0.41,0.18000000000000005,-1.7,14.490702177117328,0,-1,0.5,0.5,-1,-0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Rafael Estevam,Felipe Bunes,1.73,2.11,2025-08-02,1,0.0,2.539999999999992,-6.7816563997262165,-0.77,-0.07,-0.6700000000000004,-0.019999999999999962,3.83,0.08000000000000002,0.26,-1.2,30.639484564436998,1,0,0.5,0.5,0,0.0,0.0,0.0,0.0,-0.77,-0.6700000000000004,0.26
Piera Rodriguez,Ketlen Souza,1.25,3.98,2025-08-02,1,0.0,0.0,1.7659137577002042,-0.07000000000000028,-0.10999999999999993,-0.7600000000000002,0.0,3.59,0.37,0.28,-0.2,13.964710836322865,1,-1,0.09999999999999998,0.09999999999999998,1,14.0,1.0,0.0,0.0,-0.07000000000000028,-0.7600000000000002,0.28
Roman Dolidze,Anthony Hernandez,2.83,1.44,2025-08-09,0,2.539999999999992,5.0800000000000125,5.259411362080769,-1.3800000000000003,-0.19,0.6099999999999999,-0.030000000000000027,-4.72,-0.04999999999999999,-0.36000000000000004,-0.9000000000000001,-7.330811198378797,-4,0,-0.4,-0.050000000000000044,2,-8.0,1.0,1.0,-0.0,-1.38,0.6100000000000003,-0.36000000000000004
Ode Osbourne,Steve Erceg,2.88,1.42,2025-08-09,0,12.699999999999989,-2.539999999999992,3.5455167693360714,-1.6999999999999997,-0.06999999999999995,-0.8300000000000001,-0.06000000000000005,-0.18999999999999995,0.009999999999999953,-0.010000000000000009,-0.0,-21.22313381579852,1,-3,-0.0,-0.04545454545454547,5,-10.0,0.0,1.0,-0.0,-1.6999999999999997,-0.8299999999999996,-0.010000000000000009
Iasmin Lucindo,Angela Hill,2.4,1.58,2025-08-09,1,5.079999999999984,0.0,-16.98836413415469,-2.2399999999999998,-0.04999999999999999,-2.2,0.020000000000000018,1.5199999999999998,0.25000000000000006,-0.039999999999999925,-0.1,16.50272020070429,-1,1,0.20000000000000007,0.18518518518518517,-21,-8.0,0.0,1.0,0.0,-2.2399999999999998,-2.1999999999999997,-0.039999999999999813
Christian Rodriguez,Andre Fili,1.97,1.84,2025-08-09,0,-7.6200000000000045,-10.159999999999997,-7.479808350444898,0.009999999999999787,0.13,-1.6099999999999999,0.07000000000000006,-0.43000000000000016,-0.06,-0.039999999999999925,0.9000000000000001,12.289668437723549,0,0,0.19999999999999996,0.1032608695652174,-15,-0.0,0.0,0.0,-0.0,0.009999999999999343,-1.6099999999999994,-0.039999999999999925
Jean Matsumoto,Miles Johns,1.92,1.89,2025-08-09,1,0.0,-2.5400000000000205,-5.44558521560575,1.9899999999999998,-0.06,2.3,-0.16000000000000003,1.6300000000000001,0.15999999999999998,-0.20999999999999996,0.5,-21.300741451211252,0,0,0.06666666666666665,0.0,-6,0.0,0.0,0.0,0.0,1.9899999999999989,2.3,-0.20999999999999996
Eric McConico,Cody Brundage,1.9,1.91,2025-08-09,1,12.700000000000017,0.0,4.019164955509925,0.41999999999999993,-0.04999999999999999,0.09999999999999964,-0.04999999999999999,-1.1600000000000001,0.5900000000000001,0.020000000000000018,-0.5,-19.66928713823222,-1,1,-0.6,-0.5,-9,0.0,0.0,0.0,0.0,0.41999999999999993,0.10000000000000009,0.020000000000000018
Rafael Cerqueira,Julius Walker,1.92,1.89,2025-08-09,0,-5.0800000000000125,-2.539999999999992,9.336071184120467,-2.16,-0.10000000000000003,0.8700000000000001,-0.06,-4.07,-0.38,-0.64,-0.0,-16.371219321822537,0,1,-0.0,-0.0,1,-0.0,0.0,0.0,-0.0,-2.16,0.8700000000000001,-0.64
Elijah Smith,Toshiomi Kazama,1.88,1.93,2025-08-09,1,5.0800000000000125,5.079999999999984,-5.308692676249144,2.6899999999999995,-0.050000000000000044,-1.5999999999999996,0.08000000000000002,1.04,0.37,-0.13,0.10000000000000009,29.60936106609188,0,0,0.6666666666666667,0.6666666666666667,-2,0.0,0.0,0.0,0.0,2.6899999999999995,-1.5999999999999996,-0.13
Joselyne Edwards,Priscila Cachoeira,1.13,6.06,2025-08-09,1,12.700000000000017,2.539999999999992,-7.110198494182072,0.2600000000000007,0.09000000000000002,-4.19,0.04999999999999999,0.92,-0.14,-0.06999999999999995,0.6,33.449684341147304,1,0,0.0,0.14545454545454545,-1,17.0,1.0,0.0,0.0,0.2600000000000007,-4.190000000000001,-0.06999999999999995
Gilbert Urbina,Uros Medic,2.27,1.64,2025-08-09,0,10.159999999999997,5.0800000000000125,-2.945927446954144,-0.019999999999999574,-0.039999999999999925,1.2000000000000002,-0.12000000000000005,2.52,-0.06,-0.55,0.7,-29.34906951979292,0,0,-0.26666666666666666,-0.23809523809523808,-4,-0.0,0.0,0.0,-0.0,-0.019999999999999574,1.2000000000000002,-0.55
Julija Stoliarenko,Gabriella Fernandes,2.81,1.44,2025-08-09,0,-0.0,2.5400000000000205,0.3477070499657735,-0.7699999999999996,-0.08000000000000002,-0.8599999999999994,-0.07,0.36000000000000004,0.020000000000000018,-0.14,1.2,-50.889971768255236,-2,1,-0.09999999999999998,-0.25,4,-5.0,0.0,1.0,-0.0,-0.7699999999999996,-0.8599999999999994,-0.14
Christian Leroy Duncan,Eryk Anders,1.46,2.74,2025-08-09,1,10.159999999999997,2.5400000000000205,-8.25735797399042,0.9899999999999998,0.09999999999999998,-1.4400000000000004,0.020000000000000018,-1.5,-0.09,-0.17000000000000004,-0.1,4.827786064943211,-1,0,0.0,0.13725490196078427,-11,7.0,1.0,0.0,0.0,0.9899999999999998,-1.4400000000000004,-0.17000000000000004
Geoff Neal,Carlos Prates,4.24,1.23,2025-08-16,0,-7.6200000000000045,-5.079999999999984,2.970568104038332,0.6099999999999994,-0.040000000000000036,1.2000000000000002,0.09999999999999998,0.36000000000000004,-0.55,0.09999999999999998,0.1,16.85080371671961,1,-1,-0.20000000000000007,-0.13333333333333341,7,-18.0,0.0,1.0,-0.0,0.6099999999999994,1.2000000000000002,0.09999999999999998
Jared Cannonier,Michael Page,1.36,3.17,2025-08-16,0,-5.079999999999984,-10.159999999999997,3.0581793292265544,2.14,-0.08999999999999997,2.84,-0.05999999999999994,0.35000000000000003,0.24000000000000002,-0.05999999999999994,-0.0,52.282502553605354,0,0,-0.06666666666666665,-0.08771929824561397,16,9.0,1.0,0.0,-0.0,2.14,2.84,-0.05999999999999983
Khamzat Chimaev,Dricus Du Plessis,1.83,1.98,2025-08-16,1,-2.539999999999992,2.5400000000000205,-0.2929500342231357,-1.17,0.06000000000000005,-1.35,0.0,3.1,0.06999999999999995,0.53,0.7,-19.005541171452933,-1,0,0.0,0.0,-1,1.0,1.0,1.0,0.0,-1.17,-1.3499999999999992,0.53
Aaron Pico,Lerone Murphy,5.75,1.14,2025-08-16,0,-7.619999999999976,-2.539999999999992,-5.17453798767967,1.8200000000000003,0.020000000000000018,0.45999999999999996,-0.14999999999999997,5.34,-0.040000000000000036,-0.44,-0.5,-124.00628250352588,-8,0,-0.5,-0.5,-8,-9.0,1.0,1.0,0.5,0.029999999999999583,0.0,0.0
Tim Elliott,Kai Asakura,1.46,2.74,2025-08-16,1,-7.6200000000000045,-2.539999999999992,6.8528405201916485,0.98,0.08999999999999997,-0.33999999999999986,0.040000000000000036,3.61,0.45,0.08999999999999997,1.1,17.19121714775156,1,-1,0.6,0.45,19,8.0,1.0,0.0,0.0,0.98,-0.33999999999999986,0.08999999999999997
Karine Silva,Dione Barbosa,1.35,3.21,2025-08-16,1,2.5400000000000205,-2.539999999999992,-1.5687885010266953,0.03000000000000025,-0.07,0.3400000000000003,-0.12,-0.47,0.06,-0.37,-0.09999999999999987,28.80332862260525,-1,1,0.13333333333333341,0.13333333333333341,2,10.0,1.0,0.0,0.0,0.03000000000000025,0.3400000000000003,-0.37
Gerald Meerschaert,Michal Oleksiejczuk,1.81,2.01,2025-08-16,0,7.6200000000000045,2.539999999999992,7.1813826146475,-2.7800000000000002,-0.07,-1.0100000000000002,-0.06999999999999995,0.71,-0.13,-0.12,1.5,-5.1739192208326585,-1,2,-0.0,-0.011594202898550732,8,-0.0,0.0,0.0,-0.0,-2.78,-1.0100000000000002,-0.12000000000000005
Jessica Andrade,Loopy Godinez,3.19,1.36,2025-08-16,0,2.539999999999992,-2.539999999999992,1.9493497604380536,1.9400000000000004,-0.010000000000000009,1.6400000000000001,-0.07999999999999996,-0.8900000000000001,0.12000000000000005,-0.010000000000000009,-0.5,18.77958084833608,-1,2,-0.19999999999999996,-0.02917771883289133,16,-14.0,0.0,1.0,-0.0,1.9400000000000004,1.6399999999999997,-0.009999999999999898
Alexander Hernandez,Chase Hooper,2.1,1.75,2025-08-16,1,-5.0800000000000125,-10.159999999999997,6.948665297741275,-0.2699999999999996,-0.08999999999999997,1.4300000000000002,0.19999999999999996,-1.3800000000000001,0.02999999999999997,0.13,-2.0,-45.83898618252647,-3,0,-0.4,-0.19393939393939397,4,0.0,0.0,0.0,0.0,-0.2699999999999996,1.4300000000000002,0.13000000000000012
Drakkar Klose,Edson Barboza,1.7,2.17,2025-08-16,1,-12.699999999999989,-5.0800000000000125,-2.1300479123887754,0.11000000000000032,0.11000000000000004,-1.0299999999999998,-0.06000000000000005,1.06,-0.24,-0.040000000000000036,-0.1,17.8276517746192,0,0,0.4,0.15000000000000002,-18,0.0,0.0,0.0,0.0,0.11000000000000032,-1.0299999999999998,-0.040000000000000036
Joseph Morales,Alibi Idiris,1.67,2.21,2025-08-16,1,2.539999999999992,0.0,0.1670088980150588,-0.5099999999999998,-0.03999999999999998,-0.5900000000000003,-0.030000000000000027,-2.1100000000000003,0.10999999999999999,-0.4,3.0,-16.5556912843781,0,2,-0.16666666666666669,-0.16666666666666669,3,5.0,1.0,0.0,0.0,0.029999999999999583,0.0,0.0
Baisangur Susurkaev,Eric Nolan,2.15,1.71,2025-08-16,1,12.699999999999989,0.0,-3.32101300479124,4.0600000000000005,0.2,1.8600000000000003,0.13999999999999996,2.09,0.26,0.56,0.8,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
Nyamjargal Tumendemberel,Terrance Saeteurn,1.93,1.88,2025-08-22,1,10.159999999999997,2.5400000000000205,-2.8117727583846666,-1.0999999999999996,0.019999999999999962,-1.3499999999999996,0.010000000000000009,3.37,0.5,0.56,2.1,-16.70728912267009,0,1,-0.5,-0.5,1,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Bruna Brasil,Shi Ming,2.25,1.65,2025-08-22,1,12.699999999999989,10.159999999999997,1.1854893908281987,-0.5299999999999998,0.19999999999999996,0.8300000000000001,0.0,0.20999999999999996,0.16000000000000003,-0.030000000000000027,-0.1,-28.68509596365061,-1,1,-0.6,-0.6,4,0.0,0.0,0.0,0.0,-0.5299999999999998,0.8300000000000001,-0.030000000000000027
Zhang Mingyang,Johnny Walker,2.18,1.69,2025-08-23,0,-17.78,-10.159999999999997,-6.379192334017798,3.11,0.039999999999999925,2.5599999999999996,-0.030000000000000027,-0.36,-0.5,0.18000000000000005,-0.7,19.739683501135914,3,-2,0.4,0.46153846153846156,-10,-7.0,0.0,1.0,-0.0,3.1100000000000008,2.5599999999999996,0.18000000000000005
Aljamain Sterling,Brian Ortega,1.25,4.01,2025-08-23,1,5.0800000000000125,-2.539999999999992,1.5605749486652911,0.41999999999999993,0.15000000000000002,-4.23,0.09999999999999998,1.6099999999999999,0.07,-0.10000000000000003,-0.30000000000000004,79.84375143268835,0,0,0.19999999999999996,0.09523809523809523,9,7.0,1.0,1.0,0.0,0.41999999999999993,-4.23,-0.09999999999999998
Sergei Pavlovich,Waldo Cortes Acosta,1.93,1.88,2025-08-23,1,15.240000000000009,-2.539999999999992,-0.6105407255304556,-0.8499999999999996,-0.03999999999999998,-0.04999999999999982,0.020000000000000018,0.06999999999999995,-0.25,0.020000000000000018,-0.1,-9.84341416035818,-4,0,-0.4,-0.17500000000000004,2,2.0,1.0,1.0,0.0,-0.8499999999999996,-0.050000000000000266,0.020000000000000018
Kevin Borjas,Sumudaerji,1.74,2.1,2025-08-23,0,-10.159999999999997,-7.6200000000000045,-1.8781656399726216,-0.5300000000000002,-0.08000000000000002,2.9799999999999995,-0.13,-0.76,-0.37,-0.010000000000000009,-0.5,-9.519720735429019,0,0,-0.06666666666666671,-0.16666666666666669,-5,2.0,1.0,1.0,-0.0,-0.5300000000000007,2.9799999999999995,-0.009999999999999898
Kiefer Crosbie,Taiyilake Nueraji,2.12,1.73,2025-08-23,0,-12.699999999999989,-7.6200000000000045,10.773442847364816,-5.36,0.10999999999999999,0.79,-0.11999999999999994,-1.47,-0.33,-0.6,-0.0,-31.263233853337624,0,2,-0.5,-0.5,2,-0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Charles Johnson,Lone'er Kavanagh,1.71,2.15,2025-08-23,1,7.6200000000000045,7.6200000000000045,8.410677618069816,0.41000000000000014,0.010000000000000009,0.3899999999999997,-0.010000000000000009,-0.6500000000000001,-0.29000000000000004,-0.2799999999999999,0.2,-11.46406994205563,-2,1,-0.19999999999999996,-0.4545454545454546,9,6.0,1.0,0.0,0.0,0.41000000000000014,0.3900000000000001,-0.2799999999999999
Rongzhu,Austin Hubbard,1.72,2.13,2025-08-23,1,-2.539999999999992,-2.5400000000000205,-8.208076659822037,2.0799999999999996,0.09000000000000002,1.2800000000000002,-0.020000000000000018,-0.2899999999999998,0.33999999999999997,0.15999999999999992,0.0,26.810814363061354,1,-2,0.2,0.036363636363636376,-6,0.0,0.0,0.0,0.0,2.0799999999999996,1.2800000000000002,0.15999999999999992
Michel Pereira,Kyle Daukaus,1.49,2.63,2025-08-23,0,-7.6200000000000045,-2.5400000000000205,-0.6050650239561897,1.12,-0.020000000000000018,1.3800000000000003,0.08000000000000002,-0.8599999999999999,0.27,-0.040000000000000036,-1.4,99.28332882683935,0,0,0.19999999999999996,0.358974358974359,7,-0.0,0.0,0.0,-0.0,1.12,1.3800000000000003,-0.040000000000000036
Yizha,Westin Wilson,1.89,1.92,2025-08-23,1,-5.079999999999984,-15.23999999999998,-7.956194387405887,1.68,0.15999999999999998,-3.83,0.19,1.8499999999999999,0.17,0.31,-7.0,-19.54959192579804,-1,2,-0.3333333333333333,-0.3333333333333333,-1,0.0,0.0,0.0,0.0,1.68,-3.83,0.31
SuYoung You,Xiao Long,1.56,2.44,2025-08-23,1,-12.700000000000017,-5.0800000000000125,2.3381245722108126,-2.9099999999999997,0.0,-1.8400000000000003,0.18000000000000005,3.5199999999999996,0.19999999999999996,-0.15999999999999992,0.4,30.446380608367008,1,0,0.5,0.5,0,0.0,0.0,0.0,0.0,-2.9099999999999997,-1.8400000000000003,-0.15999999999999992
Diyar Nurgozhay,Uran Satybaldiev,1.71,2.14,2025-08-23,0,-12.699999999999989,-5.079999999999984,-2.6995208761122527,2.3799999999999994,0.33999999999999997,-0.8500000000000001,0.16999999999999998,1.37,0.75,0.30000000000000004,-1.7,-3.208911973048089,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,2.3799999999999994,-0.8500000000000001,0.30000000000000004
Gauge Young,Maheshate,1.97,1.84,2025-08-23,1,-2.539999999999992,-7.6200000000000045,-0.6187542778918562,2.3600000000000003,0.21000000000000002,-0.8399999999999999,-0.020000000000000018,0.75,0.3,0.29000000000000004,0.0,1.0796086258862942,0,0,-0.4,-0.4,-4,0.0,0.0,0.0,0.0,2.3600000000000003,-0.8399999999999999,0.29000000000000004
Axel Sola,Rhys McKee,1.51,2.59,2025-09-06,1,-10.159999999999997,-5.0800000000000125,-2.0205338809034927,-0.6399999999999997,0.04999999999999999,-1.8600000000000003,0.14,2.22,0.36,-0.47,0.0,39.691701972559486,-1,0,0.3,0.3,-5,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Benoit Saint Denis,Mauricio Ruffy,2.47,1.55,2025-09-06,1,-5.0800000000000125,0.0,0.4982888432580417,1.4299999999999997,0.010000000000000009,0.2599999999999998,-0.16999999999999998,4.19,0.35,-0.14,1.8,6.111227273408531,-2,0,-0.4,-0.33333333333333337,6,-13.0,0.0,1.0,0.0,1.4299999999999997,0.2599999999999998,-0.14000000000000012
Modestas Bukauskas,Paul Craig,1.64,2.28,2025-09-06,1,0.0,0.0,-6.206707734428477,0.6400000000000001,-0.020000000000000018,0.8199999999999998,0.07,-1.2,0.48000000000000004,0.47,-1.2,28.745851729472633,3,-3,0.6000000000000001,0.09999999999999998,-8,0.0,0.0,0.0,0.0,0.6400000000000001,0.8199999999999998,0.47
Mason Jones,Bolaji Oki,1.67,2.22,2025-09-06,1,2.5400000000000205,0.0,0.5557837097878178,-0.4399999999999995,-0.030000000000000027,-0.6699999999999999,-0.10999999999999999,2.46,-0.019999999999999907,-0.020000000000000018,0.2,-15.181054961749851,0,0,-0.16666666666666663,-0.16666666666666663,1,0.0,0.0,0.0,0.0,-0.4399999999999986,-0.6699999999999999,-0.020000000000000018
Robert Ruchala,William Gomis,2.07,1.77,2025-09-06,0,-2.539999999999992,-10.159999999999997,-0.9199178644763855,0.16999999999999993,-0.13999999999999996,2.6,-0.15999999999999998,0.27,-0.16,-0.06000000000000005,-0.3,-45.927377395927124,0,-1,-0.30000000000000004,-0.30000000000000004,-5,-0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Nassourdine Imavov,Caio Borralho,1.82,2.0,2025-09-06,1,0.0,5.0800000000000125,-3.1211498973305964,0.81,-0.020000000000000018,0.56,-0.020000000000000018,-0.51,-0.18,0.050000000000000044,0.6,1.7100672410272182,-3,0,-0.19999999999999996,-0.19999999999999996,3,2.0,1.0,1.0,0.0,0.81,0.56,0.050000000000000155
Ante Delija,Marcin Tybura,3.02,1.39,2025-09-06,1,0.0,0.0,-4.741957563312802,0.7200000000000002,-0.09999999999999998,0.6900000000000004,-0.030000000000000027,-1.3,-0.33,0.050000000000000044,-0.1,-96.43460509379224,-2,0,-0.09999999999999998,-0.13636363636363635,-22,2.0,1.0,1.0,0.5,0.029999999999999583,0.0,0.0
Kaue Fernandes,Harry Hardwick,1.75,2.09,2025-09-06,1,5.079999999999984,2.539999999999992,-0.46269678302532213,-1.1899999999999995,0.13000000000000006,-7.119999999999999,0.18,1.18,1.0,0.76,0.0,15.83574483273469,2,0,0.16666666666666663,0.16666666666666663,3,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Trey Waters,Sam Patterson,1.82,2.0,2025-09-06,0,-2.539999999999992,5.0800000000000125,1.1882272416153334,3.7699999999999996,0.07,2.77,0.050000000000000044,-0.41999999999999993,-0.16999999999999998,0.52,-0.8,0.6333596672559452,-1,0,0.25,0.25,-2,-0.0,0.0,0.0,-0.0,3.7699999999999996,2.77,0.52
Brad Tavares,Robert Bryczek,1.7,2.17,2025-09-06,0,-2.539999999999992,2.539999999999992,2.535249828884332,0.6100000000000003,0.06,-1.19,-0.010000000000000009,0.33999999999999997,-0.74,0.09000000000000008,-0.4,78.95832217775524,1,-1,0.4,0.6153846153846154,25,-0.0,0.0,0.0,-0.0,0.6100000000000003,-1.1900000000000004,0.09000000000000008
Rinat Fakhretdinov,Andreas Gustafsson,1.59,2.37,2025-09-06,1,2.5400000000000205,-2.539999999999992,-0.6023271731690656,-0.79,-0.18999999999999995,-0.020000000000000018,0.09000000000000002,-2.2800000000000002,-0.23999999999999994,-0.08999999999999997,0.2,61.92431320043465,4,0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.79,-0.020000000000000018,-0.08999999999999997
Shauna Bannon,Sam Hughes,1.9,1.91,2025-09-06,0,2.539999999999992,-0.0,-1.3196440793976727,-0.56,-0.02999999999999997,-1.4400000000000004,-0.12999999999999995,-1.12,-0.29,-0.16000000000000003,0.3,3.402851717315343,0,0,0.06666666666666665,0.16666666666666663,-7,-0.0,0.0,0.0,-0.0,-0.56,-1.4400000000000004,-0.16000000000000003
Oumar Sy,Brendson Ribeiro,1.95,1.87,2025-09-06,1,5.079999999999984,2.539999999999992,0.7994524298425745,0.3700000000000001,0.06,-2.04,0.13,1.6,-0.07,0.45000000000000007,-0.3,28.597215683258128,0,0,0.2666666666666666,0.2666666666666666,-2,0.0,0.0,0.0,0.0,0.3700000000000001,-2.04,0.45
David Martinez,Rob Font,1.6,2.35,2025-09-13,1,-10.159999999999997,-7.6200000000000045,-11.107460643394937,-0.29000000000000004,0.010000000000000009,-0.6299999999999999,0.12,-0.09999999999999998,-0.03999999999999998,0.63,-0.3,-70.19489802394901,-1,0,0.4,0.368421052631579,-18,12.0,1.0,0.0,0.0,-0.29000000000000004,-0.6299999999999999,0.63
Rafa Garcia,Jared Gordon,1.74,2.11,2025-09-13,1,5.0800000000000125,-5.079999999999984,-5.9110198494182065,-1.29,-0.09000000000000002,0.3099999999999996,0.05999999999999994,1.3100000000000003,0.10999999999999999,0.17000000000000004,0.4,-25.137123057306553,0,0,0.0,-0.0444444444444444,-6,5.0,1.0,0.0,0.0,-1.29,0.3099999999999996,0.17000000000000004
Kelvin Gastelum,Dustin Stoltzfus,1.56,2.46,2025-09-13,1,-10.159999999999997,-7.6200000000000045,0.060232717316900164,0.3500000000000001,-0.030000000000000027,0.29000000000000004,0.09999999999999998,-1.04,-0.020000000000000018,0.13999999999999996,-1.0,81.79359592338483,0,0,0.0,0.23188405797101447,14,0.0,0.0,0.0,0.0,0.3500000000000001,0.29000000000000004,0.13999999999999996
Alexander Hernandez,Diego Ferreira,2.1,1.74,2025-09-13,1,-5.0800000000000125,0.0,-7.701574264202598,-0.46999999999999975,0.010000000000000009,0.9900000000000002,0.039999999999999925,0.2300000000000001,0.04999999999999999,0.1100000000000001,-0.5,-19.795107313820836,3,-1,0.19999999999999996,-0.0625,0,0.0,0.0,0.0,0.0,-0.46999999999999975,0.9900000000000007,0.10999999999999999
Quang Le,Santiago Luna,2.05,1.78,2025-09-13,0,-10.159999999999997,-5.079999999999984,12.802190280629702,-1.9200000000000004,-0.15000000000000002,1.83,-0.18000000000000005,0.6000000000000001,-0.37999999999999995,0.43000000000000005,-0.5,-10.789934813785521,1,0,-0.16666666666666669,-0.16666666666666669,3,-0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Diego Lopes,Jean Silva,1.78,2.05,2025-09-13,1,7.6200000000000045,10.159999999999997,1.9931553730321703,-1.0300000000000002,-0.040000000000000036,0.15000000000000036,-0.07,-0.38,-0.13999999999999996,-0.09999999999999998,0.7000000000000001,-15.975565519432166,-5,1,-0.19999999999999996,-0.2857142857142857,2,4.0,1.0,1.0,0.0,-1.0300000000000007,0.14999999999999947,-0.10000000000000009
Claudio Puelles,Joaquim Silva,1.76,2.08,2025-09-13,0,7.6200000000000045,5.0800000000000125,-7.206023271731695,-1.8900000000000001,0.030000000000000027,-1.5499999999999998,-0.050000000000000044,2.95,-0.16999999999999998,-0.09999999999999998,0.19999999999999996,16.26675920800767,0,1,0.19999999999999996,0.07954545454545459,-3,-0.0,0.0,0.0,-0.0,-1.8900000000000001,-1.5499999999999998,-0.09999999999999998
Tatiana Suarez,Amanda Lemos,1.57,2.41,2025-09-13,1,2.539999999999992,2.539999999999992,-3.578370978781656,0.10999999999999988,0.04999999999999993,-1.38,-0.010000000000000009,3.4999999999999996,-0.19,-0.06000000000000005,0.0,13.407332871831613,-1,1,0.20000000000000007,0.1826923076923077,-5,5.0,1.0,1.0,0.0,0.10999999999999988,-1.38,-0.06000000000000005
Jesus Aguilar,Luis Gurule,1.8,2.02,2025-09-13,1,-5.0800000000000125,-2.539999999999992,-2.321697467488022,-2.9000000000000004,-0.04999999999999999,-3.0599999999999996,0.040000000000000036,0.88,0.13999999999999999,-0.14999999999999997,0.9000000000000001,31.96737490749524,0,0,0.6,0.6,4,0.0,0.0,0.0,0.0,-2.9000000000000004,-3.0599999999999996,-0.14999999999999997
Alden Coria,Alessandro Costa,1.88,1.93,2025-09-13,1,0.0,10.159999999999997,-2.236824093086927,0.8300000000000005,-0.020000000000000018,-1.3000000000000003,0.1299999999999999,0.98,0.24,-0.15000000000000002,-0.4,-3.2113976531202297,-1,0,0.0,0.0,-4,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
